,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
79275,12782181,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
79291,12786121,4058,MEAT,National,PORK,ENHANCED, 
79294,12806881,2939,MEAT,National,BEEF,CHOICE BEEF, 
79299,12807251,665,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
79300,12807276,760,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,8 OZ
79312,12808633,2635,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
79323,12810317,3473,MEAT,National,PORK,ENHANCED, 
79324,12810321,3481,MEAT,National,PORK,ENHANCED, 
79325,12810322,3481,MEAT,National,PORK,ENHANCED, 
79326,12810323,3477,MEAT,National,PORK,ENHANCED, 
79328,12810337,3838,MEAT,National,BEEF,LEAN, 
79329,12810340,3472,MEAT,National,PORK,ENHANCED, 
79330,12810342,3477,MEAT,National,PORK,ENHANCED, 
79332,12810344,3455,MEAT,National,PORK,ENHANCED, 
79333,12810345,3472,MEAT,National,PORK,ENHANCED, 
79334,12810351,3455,MEAT,National,PORK,ENHANCED, 
79335,12810354,3453,MEAT,National,PORK,ENHANCED, 
79336,12810355,3472,MEAT,National,PORK,ENHANCED, 
79337,12810369,3460,MEAT,National,PORK,ENHANCED, 
79338,12810370,3468,MEAT,National,PORK,RIBS, 
79339,12810375,3486,MEAT,National,PORK,ENHANCED, 
79340,12810377,3492,MEAT,National,PORK,ENHANCED, 
79341,12810378,3456,MEAT,National,PORK,RIBS, 
79342,12810381,3500,MEAT,National,PORK,RIBS, 
79343,12810383,3468,MEAT,National,PORK,RIBS, 
79344,12810389,3500,MEAT,National,PORK,RIBS, 
79345,12810391,3452,MEAT,National,PORK,ENHANCED, 
79346,12810393,3490,MEAT,National,PORK,ENHANCED, 
79347,12810395,3500,MEAT,National,PORK,RIBS, 
79348,12810398,3456,MEAT,National,PORK,RIBS, 
79349,12810399,3490,MEAT,National,PORK,ENHANCED, 
79350,12810400,3490,MEAT,National,PORK,ENHANCED, 
79351,12810401,3460,MEAT,National,PORK,ENHANCED, 
79352,12810402,3453,MEAT,National,PORK,ENHANCED, 
79353,12810403,3455,MEAT,National,PORK,ENHANCED, 
79354,12810404,3473,MEAT,National,PORK,ENHANCED, 
79355,12810406,3456,MEAT,National,PORK,RIBS - SPARE RIB/BACK RIB, 
79356,12810409,3481,MEAT,National,PORK,ENHANCED, 
79357,12810410,3473,MEAT,National,PORK,ENHANCED, 
79358,12810411,3490,MEAT,National,PORK,ENHANCED, 
79359,12810413,3491,MEAT,National,PORK,ENHANCED, 
79360,12810414,3459,MEAT,National,PORK,ENHANCED, 
79361,12810415,3494,MEAT,National,PORK,ENHANCED, 
79362,12810416,3482,MEAT,National,PORK,ENHANCED, 
79363,12810418,3482,MEAT,National,PORK,ENHANCED, 
79364,12810420,3492,MEAT,National,PORK,ENHANCED, 
79365,12810422,3494,MEAT,National,PORK,ENHANCED, 
79366,12810423,3460,MEAT,National,PORK,ENHANCED, 
79367,12810424,3460,MEAT,National,PORK,ENHANCED, 
79368,12810425,3467,MEAT,National,PORK,RIBS, 
79369,12810431,3979,MEAT,National,CHICKEN,CHICKEN DRUMS, 
79370,12810433,3495,MEAT,National,PORK,ENHANCED, 
79371,12810434,4051,MEAT,National,PORK,ENHANCED, 
79372,12810436,3491,MEAT,National,PORK,ENHANCED, 
79373,12810437,3467,MEAT,National,PORK,RIBS, 
79374,12810439,3440,MEAT,National,PORK,BUTTS, 
79375,12810444,3440,MEAT,National,PORK,BUTTS, 
79376,12810447,3494,MEAT,National,PORK,ENHANCED, 
79377,12810448,3480,MEAT,National,PORK,ENHANCED, 
79378,12810451,3494,MEAT,National,PORK,ENHANCED, 
79379,12810453,3467,MEAT,National,PORK,RIBS, 
79380,12810454,3480,MEAT,National,PORK,ENHANCED, 
79381,12810455,3495,MEAT,National,PORK,ENHANCED, 
79382,12810457,3444,MEAT,National,PORK,BUTTS, 
79383,12810460,3492,MEAT,National,PORK,ENHANCED, 
79384,12810461,3979,MEAT,National,CHICKEN,CHICKEN DRUMS, 
79385,12810464,3456,MEAT,National,PORK,RIBS, 
79386,12810466,3440,MEAT,National,PORK,BUTTS, 
79387,12810467,3469,MEAT,National,PORK,ENHANCED, 
79388,12810470,3445,MEAT,National,PORK,BUTTS, 
79389,12810472,4051,MEAT,National,PORK,ENHANCED, 
79391,12810483,3444,MEAT,National,PORK,BUTTS, 
79392,12810484,3443,MEAT,National,PORK,BUTTS, 
79393,12810485,3491,MEAT,National,PORK,ENHANCED, 
79394,12810486,3459,MEAT,National,PORK,ENHANCED, 
79395,12810487,3440,MEAT,National,PORK,BUTTS, 
79396,12810488,3459,MEAT,National,PORK,ENHANCED, 
79397,12810494,3496,MEAT,National,PORK,ENHANCED, 
79398,12810496,3979,MEAT,National,CHICKEN,CHICKEN DRUMS, 
79399,12810498,3480,MEAT,National,PORK,ENHANCED, 
79400,12810499,3443,MEAT,National,PORK,BUTTS, 
79401,12810500,3496,MEAT,National,PORK,ENHANCED, 
79402,12810505,4051,MEAT,National,PORK,ENHANCED, 
79403,12810507,4051,MEAT,National,PORK,ENHANCED, 
79404,12810508,3444,MEAT,National,PORK,BUTTS, 
79407,12810527,4057,MEAT,National,PORK,ENHANCED, 
79408,12810536,4057,MEAT,National,PORK,ENHANCED, 
79410,12810553,3448,MEAT,National,PORK,RIBS, 
79411,12810556,3448,MEAT,National,PORK,RIBS, 
79413,12810570,3448,MEAT,National,PORK,RIBS, 
79414,12810573,3449,MEAT,National,PORK,RIBS, 
79415,12810574,3448,MEAT,National,PORK,RIBS, 
79416,12810575,3469,MEAT,National,PORK,ENHANCED, 
79417,12810578,3469,MEAT,National,PORK,ENHANCED, 
79443,12810952,3469,MEAT,National,PORK,ENHANCED, 
79457,12811199,4355,MEAT,National,PORK,LOIN - ROAST, 
79458,12811200,4332,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
79459,12811203,4337,MEAT,National,PORK,DRY, 
79468,12811449,4159,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79469,12811450,4337,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
79470,12811452,4040,MEAT,National,PORK,ENHANCED, 
79474,12811477,4050,MEAT,National,PORK,ENHANCED, 
79475,12811478,4353,MEAT,National,PORK,DRY, 
79478,12811494,3976,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79479,12811502,3463,MEAT,National,PORK,ENHANCED, 
79484,12811532,4353,MEAT,National,PORK,DRY, 
79485,12811533,3981,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79486,12811534,4337,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
79487,12811536,3976,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79490,12811559,1425,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
79491,12811560,4159,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79492,12811562,3487,MEAT,National,PORK,ENHANCED, 
79496,12811580,1425,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,6 OZ
79498,12811583,3981,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79531,12811989,4160,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79532,12811990,4341,MEAT,National,PORK,DRY, 
79533,12811991,4343,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
79534,12811992,4337,MEAT,National,PORK,DRY, 
79535,12811993,4331,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
79536,12811994,4331,MEAT,National,PORK,RIBS, 
79537,12811997,4353,MEAT,National,PORK,DRY, 
79538,12812000,3463,MEAT,National,PORK,ENHANCED, 
79540,12812032,3457,MEAT,National,PORK,RIBS, 
79541,12812041,3991,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
79542,12812042,3991,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
79543,12812044,3503,MEAT,National,PORK,ENHANCED, 
79544,12812045,4337,MEAT,National,PORK,DRY, 
79559,12812260,4159,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79560,12812261,4339,MEAT,National,PORK,DRY, 
79561,12812262,4354,MEAT,National,PORK,DRY, 
79562,12812264,3479,MEAT,National,PORK,ENHANCED, 
79563,12812266,4040,MEAT,National,PORK,ENHANCED, 
79579,12812429,5894,MEAT-PCKGD,National,HEAT/SERVE,OTHER - FULLY COOKED,12 OZ
79582,12812466,3980,MEAT,National,CHICKEN,CHICKEN THIGHS, 
79583,12812467,4341,MEAT,National,PORK,DRY, 
79584,12812469,4160,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79585,12812470,4353,MEAT,National,PORK,DRY, 
79586,12812471,4337,MEAT,National,PORK,DRY, 
79587,12812472,4161,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79588,12812474,4040,MEAT,National,PORK,ENHANCED, 
79591,12812514,4355,MEAT,National,PORK,DRY, 
79592,12812516,3470,MEAT,National,PORK,ENHANCED, 
79595,12812532,3981,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79596,12812534,4160,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
79597,12812535,4331,MEAT,National,PORK,RIBS, 
79598,12812536,3499,MEAT,National,PORK,ENHANCED, 
79599,12812537,3463,MEAT,National,PORK,ENHANCED, 
79600,12812538,3463,MEAT,National,PORK,ENHANCED, 
79609,12814514,690,MEAT,National,SMOKED MEATS,ENTREES,7 OZ
79614,12818226,3978,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
79617,12825036,4054,MEAT,National,PORK,ENHANCED, 
79625,12946257,3478,MEAT,National,PORK,ENHANCED, 
79626,12946348,3436,MEAT,National,PORK,STIR FRY/STRIPS/FAJITAS, 
79627,12946352,3498,MEAT,National,PORK,ENHANCED, 
79628,12946392,3977,MEAT,National,CHICKEN,CHICKEN WINGS, 
79650,12949369,3501,MEAT,National,PORK,ENHANCED, 
79652,12949380,3458,MEAT,National,PORK,ENHANCED, 
79653,12949392,3458,MEAT,National,PORK,ENHANCED, 
79654,12949398,3478,MEAT,National,PORK,ENHANCED, 
79655,12949399,3478,MEAT,National,PORK,ENHANCED, 
79670,12949581,4790,MEAT,National,PORK,SEASONED PORK, 
79676,12949613,3499,MEAT,National,PORK,ENHANCED, 
79680,12949638,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
79684,12949665,3436,MEAT,National,PORK,STIR FRY/STRIPS/FAJITAS, 
79686,12949701,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
79695,12949757,69,MEAT-PCKGD,Private,HEAT/SERVE,OTHER - FULLY COOKED,20 OZ
79696,12949759,4683,MEAT,National,CHICKEN,KABOBS POULTRY, 
79699,12949786,69,MEAT-PCKGD,Private,HEAT/SERVE,OTHER - FULLY COOKED,20 OZ
79700,12949787,3436,MEAT,National,PORK,STIR FRY/STRIPS/FAJITAS, 
79701,12949790,3438,MEAT,National,PORK,ENHANCED, 
79719,12949859,4686,MEAT,National,CHICKEN,SEASONED POULTRY, 
79723,12949875,1161,MEAT-PCKGD,National,MEAT - MISC,VARIETY PACK,22 OZ
79729,12949904,3497,MEAT,National,PORK,ENHANCED, 
79735,12949929,3437,MEAT,National,PORK,STIR FRY/STRIPS/FAJITAS, 
79736,12949931,4791,MEAT,National,PORK,STUFFED/MIXED PORK, 
79741,12949949,4685,MEAT,National,CHICKEN,STUFFED/MIXED POULTRY, 
79751,12984270,191,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
79753,12984397,4034,MEAT,National,PORK,ENHANCED, 
79754,12984398,4047,MEAT,National,PORK,ENHANCED, 
79755,12984401,4048,MEAT,National,PORK,ENHANCED, 
79756,12984510,3977,MEAT,National,CHICKEN,CHICKEN WINGS, 
79757,12984522,4044,MEAT,National,PORK,ENHANCED, 
79758,12984571,4418,MEAT,National,BEEF,ANGUS BEEF, 
79759,12984573,4424,MEAT,National,BEEF,ANGUS BEEF, 
79760,12984574,4424,MEAT,National,BEEF,ANGUS BEEF, 
79761,12984575,4424,MEAT,National,BEEF,ANGUS BEEF, 
79762,12984576,4426,MEAT,National,BEEF,ANGUS BEEF, 
79764,12984698,4417,MEAT,National,BEEF,ANGUS BEEF, 
79765,12984699,4417,MEAT,National,BEEF,ANGUS BEEF, 
79766,12984700,4417,MEAT,National,BEEF,ANGUS BEEF, 
79767,12984703,4424,MEAT,National,BEEF,ANGUS BEEF, 
79770,12984943,690,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ
79792,12987714,4038,MEAT,National,PORK,RIBS, 
79793,12987723,4034,MEAT,National,PORK,ENHANCED, 
79794,12987724,4034,MEAT,National,PORK,ENHANCED, 
79808,12987840,3466,MEAT,National,PORK,RIBS, 
79809,12987843,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
79822,12987900,4766,MEAT,National,PORK,ENHANCED, 
79837,12987988,4767,MEAT,National,PORK,ENHANCED, 
79841,12988010,4766,MEAT,National,PORK,ENHANCED, 
79844,12988032,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
79857,12988115,4767,MEAT,National,PORK,ENHANCED, 
79878,12988289,3498,MEAT,National,PORK,ENHANCED, 
79888,12988349,4767,MEAT,National,PORK,ENHANCED, 
79891,12988861,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
79894,12989469,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,12 OZ
79895,12989470,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
79897,12989669,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,12 OZ
79904,13002775,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,6 OZ
79905,13002777,69,MEAT-PCKGD,Private,HEAT/SERVE,PORK-FULLY COOKED,17 OZ
79906,13002864,2880,MEAT,National,BEEF,CHOICE BEEF, 
79908,13002975,2843,MEAT,National,BEEF,RIBS, 
79909,13002981,2932,MEAT,National,BEEF,CHOICE BEEF, 
79911,13003092,2866,MEAT,National,BEEF,RIBS, 
79912,13003094,2873,MEAT,National,BEEF,CHOICE BEEF, 
79913,13003100,2939,MEAT,National,BEEF,CHOICE BEEF, 
79914,13003101,2951,MEAT,National,BEEF,FLANK, 
79917,13003225,4426,MEAT,National,BEEF,ANGUS BEEF, 
79918,13003226,4429,MEAT,National,BEEF,ANGUS BEEF, 
79920,13003359,4418,MEAT,National,BEEF,ANGUS BEEF, 
79921,13003361,4420,MEAT,National,BEEF,ANGUS BEEF, 
79922,13003402,4756,MEAT,National,PORK,ENHANCED, 
79943,13006892,2953,MEAT,National,BEEF,FLANK, 
79946,13006900,2874,MEAT,National,BEEF,CHOICE BEEF, 
79948,13006905,2935,MEAT,National,BEEF,CHOICE BEEF, 
79950,13006916,2860,MEAT,National,BEEF,SOUP/STEW, 
79951,13006919,2843,MEAT,National,BEEF,RIBS, 
79954,13006922,2860,MEAT,National,BEEF,SOUP/STEW, 
79955,13006925,2860,MEAT,National,BEEF,SOUP/STEW, 
79956,13006928,2843,MEAT,National,BEEF,RIBS, 
79959,13006953,2873,MEAT,National,BEEF,CHOICE BEEF, 
79967,13006983,2873,MEAT,National,BEEF,CHOICE BEEF, 
79969,13006986,2866,MEAT,National,BEEF,RIBS, 
79970,13006993,2880,MEAT,National,BEEF,CHOICE BEEF, 
79971,13007003,2880,MEAT,National,BEEF,CHOICE BEEF, 
79973,13007018,2843,MEAT,National,BEEF,RIBS, 
79974,13007022,2867,MEAT,National,BEEF,RIBS, 
79976,13007039,2951,MEAT,National,BEEF,FLANK, 
79980,13007075,2873,MEAT,National,BEEF,CHOICE BEEF, 
79981,13007086,2867,MEAT,National,BEEF,RIBS, 
79984,13007112,2939,MEAT,National,BEEF,CHOICE BEEF, 
79992,13007144,2951,MEAT,National,BEEF,FLANK, 
80015,13007214,2866,MEAT,National,BEEF,RIBS, 
80021,13007229,4431,MEAT,National,BEEF,ANGUS BEEF, 
80023,13007239,557,MEAT-PCKGD,National,FROZEN MEAT,FRZN MEAT ALTERNATIVES,8 OZ
80031,13007264,4417,MEAT,National,BEEF,ANGUS BEEF, 
80040,13007303,2866,MEAT,National,BEEF,RIBS, 
80071,13007397,2932,MEAT,National,BEEF,CHOICE BEEF, 
80076,13007415,4426,MEAT,National,BEEF,ANGUS BEEF, 
80080,13007425,2880,MEAT,National,BEEF,CHOICE BEEF, 
80081,13007426,2939,MEAT,National,BEEF,CHOICE BEEF, 
80090,13007497,4426,MEAT,National,BEEF,ANGUS BEEF, 
80100,13007530,4416,MEAT,National,BEEF,ANGUS BEEF, 
80101,13007531,4756,MEAT,National,PORK,ENHANCED, 
80128,13007638,2951,MEAT,National,BEEF,FLANK, 
80151,13007718,4415,MEAT,National,BEEF,ANGUS BEEF, 
80152,13007719,4429,MEAT,National,BEEF,ANGUS BEEF, 
80153,13007721,4422,MEAT,National,BEEF,ANGUS BEEF, 
80184,13007859,4429,MEAT,National,BEEF,ANGUS BEEF, 
80190,13007875,2932,MEAT,National,BEEF,CHOICE BEEF, 
80197,13007919,4429,MEAT,National,BEEF,ANGUS BEEF, 
80240,13008061,2935,MEAT,National,BEEF,CHOICE BEEF, 
80248,13008083,2932,MEAT,National,BEEF,CHOICE BEEF, 
80283,13008249,4756,MEAT,National,PORK,ENHANCED, 
80306,13008326,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
80312,13008348,4427,MEAT,National,BEEF,ANGUS BEEF, 
80330,13008424,4756,MEAT,National,PORK,ENHANCED, 
80366,13012630,2808,MEAT,National,BEEF,SELECT BEEF, 
80368,13012880,2810,MEAT,National,BEEF,SELECT BEEF, 
80374,13013469,4432,MEAT,National,BEEF,ANGUS BEEF, 
80375,13013500,4428,MEAT,National,BEEF,ANGUS BEEF, 
80376,13013723,4429,MEAT,National,BEEF,ANGUS BEEF, 
80387,13014212,4429,MEAT,National,BEEF,ANGUS BEEF, 
80388,13014303,4428,MEAT,National,BEEF,ANGUS BEEF, 
80390,13014499,4425,MEAT,National,BEEF,ANGUS BEEF, 
80406,13034807,2939,MEAT,National,BEEF,CHOICE BEEF, 
80407,13034837,4041,MEAT,National,PORK,ENHANCED, 
80408,13034948,4045,MEAT,National,PORK,ENHANCED, 
80409,13034995,4430,MEAT,National,BEEF,ANGUS BEEF, 
80429,13038658,2874,MEAT,National,BEEF,CHOICE BEEF, 
80430,13038661,3820,MEAT,National,BEEF,SELECT BEEF, 
80431,13038662,2907,MEAT,National,BEEF,CHOICE BEEF, 
80432,13038676,3820,MEAT,National,BEEF,SELECT BEEF, 
80433,13038682,2910,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
80435,13038695,2910,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
80439,13038711,2913,MEAT,National,BEEF,CHOICE BEEF, 
80443,13038729,2910,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
80469,13038871,4417,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
80540,13039266,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
80561,13039368,2875,MEAT,National,BEEF,CHOICE BEEF, 
80564,13039378,2875,MEAT,National,BEEF,CHOICE BEEF, 
80591,13039527,2909,MEAT,National,BEEF,CHOICE BEEF, 
80645,13039814,4407,MEAT,National,BEEF,ANGUS BEEF, 
80667,13039895,2875,MEAT,National,BEEF,CHOICE BEEF, 
80694,13040039,4435,MEAT,National,BEEF,SOUP/STEW, 
80724,13040214,4435,MEAT,National,BEEF,SOUP/STEW, 
80767,13042879,3464,MEAT,National,PORK,ENHANCED, 
80781,13070880,4036,MEAT,National,PORK,ENHANCED, 
80791,13072680,2922,MEAT,National,BEEF,CHOICE BEEF, 
80797,13072719,4738,MEAT,National,BEEF,PRIME BEEF, 
80802,13072766,3994,MEAT,National,BEEF,RIBS, 
80812,13072794,4424,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
80837,13072968,4008,MEAT,National,BEEF,PRIMAL, 
80843,13073008,4008,MEAT,National,BEEF,PRIMAL, 
80845,13073013,4008,MEAT,National,BEEF,PRIMAL, 
80877,13073196,4429,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
80888,13074057,4047,MEAT,National,PORK,ENHANCED, 
80889,13074172,4033,MEAT,National,PORK,ENHANCED, 
80890,13074272,4048,MEAT,National,PORK,ENHANCED, 
80902,13092023,4044,MEAT,National,PORK,ENHANCED, 
80903,13092700,1425,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
80915,13094772,2818,MEAT,National,BEEF,SELECT BEEF, 
80916,13094777,435,MEAT-PCKGD,National,MEAT - MISC,REFRIGERATED PASTA SAUCE,7 OZ
80920,13094809,3994,MEAT,National,BEEF,RIBS, 
80924,13094821,3994,MEAT,National,BEEF,RIBS, 
80928,13094833,2922,MEAT,National,BEEF,CHOICE BEEF, 
80930,13094836,3994,MEAT,National,BEEF,RIBS, 
80939,13094911,4421,MEAT,National,BEEF,ANGUS BEEF, 
80940,13094912,4422,MEAT,National,BEEF,ANGUS BEEF, 
80941,13094913,4421,MEAT,National,BEEF,ANGUS BEEF, 
80954,13094978,4799,MEAT,National,PORK,STUFFED/MIXED PORK, 
80966,13095038,4797,MEAT,National,BEEF,STUFFED/MIXED BEEF, 
81004,13095200,4422,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
81027,13095291,4422,MEAT,National,BEEF,ANGUS BEEF, 
81028,13095292,4422,MEAT,National,BEEF,ANGUS BEEF, 
81084,13095498,4738,MEAT,National,BEEF,PRIME BEEF, 
81155,13098208,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
81166,13112746,2818,MEAT,National,BEEF,SELECT BEEF, 
81167,13112748,2900,MEAT,National,BEEF,CHOICE BEEF, 
81168,13112884,4052,MEAT,National,PORK,ENHANCED, 
81169,13113035,4421,MEAT,National,BEEF,ANGUS BEEF, 
81186,13115305,4691,MEAT,National,EXOTIC GAME/FOWL,CHICKEN, 
81305,13115660,4423,MEAT,National,BEEF,ANGUS BEEF, 
81403,13115946,4423,MEAT,National,BEEF,ANGUS BEEF, 
81455,13118427,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
81456,13118429,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
81457,13118517,318,MEAT-PCKGD,National,HEAT/SERVE,PORK-FULLY COOKED,18 OZ
81463,13118635,318,MEAT-PCKGD,National,HEAT/SERVE,PORK-FULLY COOKED,18 OZ
81585,13134075,5423,MEAT-PCKGD,National,HEAT/SERVE,OTHER - FULLY COOKED,20 OZ
81611,13134320,4787,MEAT,National,PORK,KABOBS PORK, 
81613,13137486,1066,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
81616,13137977,69,MEAT-PCKGD,Private,DINNER SAUSAGE,SMOKED/COOKED,12OZ
81636,13157845,2970,MEAT,National,BEEF,CUBED MEATS, 
81641,13157875,4012,MEAT,National,BEEF,INTERNAL, 
81677,13158069,4421,MEAT,National,BEEF,ANGUS BEEF, 
81724,13158494,4426,MEAT,National,BEEF,ANGUS BEEF, 
81725,13158498,4417,MEAT,National,BEEF,ANGUS BEEF, 
81726,13158499,4419,MEAT,National,BEEF,ANGUS BEEF, 
81727,13158500,4422,MEAT,National,BEEF,ANGUS BEEF, 
81822,13159156,4424,MEAT,National,BEEF,ANGUS BEEF, 
81885,13189502,3490,MEAT,National,PORK,ENHANCED, 
81886,13189504,3456,MEAT,National,PORK,RIBS - SPARE RIB/BACK RIB, 
81889,13189514,3494,MEAT,National,PORK,ENHANCED, 
81891,13189528,3472,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
81892,13189547,3473,MEAT,National,PORK,ENHANCED, 
81893,13189548,3460,MEAT,National,PORK,ENHANCED, 
81981,13189875,4429,MEAT,National,BEEF,ANGUS BEEF, 
82117,13190387,5423,MEAT-PCKGD,National,HEAT/SERVE,OTHER - FULLY COOKED,20 OZ
82203,13198482,3471,MEAT,National,PORK,ENHANCED, 
82456,13214088,4435,MEAT,National,BEEF,SOUP/STEW, 
82476,13216919,4031,MEAT,National,PORK,RIBS, 
82477,13216921,4053,MEAT,National,PORK,ENHANCED, 
82478,13216927,4041,MEAT,National,PORK,ENHANCED, 
82479,13216943,4047,MEAT,National,PORK,ENHANCED, 
82487,13217915,4041,MEAT,National,PORK,ENHANCED, 
82488,13217958,4035,MEAT,National,PORK,ENHANCED, 
82504,13377401,3468,MEAT,National,PORK,RIBS, 
82510,13379356,4672,MEAT,National,CHICKEN,CHICKEN WINGS, 
82511,13379768,4671,MEAT,National,CHICKEN,CHICKEN THIGHS, 
82525,13380841,4787,MEAT,National,PORK,KABOBS PORK, 
82528,13380862,4787,MEAT,National,PORK,KABOBS PORK, 
82529,13380863,4787,MEAT,National,PORK,KABOBS PORK, 
82542,13380945,4787,MEAT,National,PORK,KABOBS PORK, 
82571,13381286,5423,MEAT,National,SMOKED MEATS,SMOKED CHOPS BONELESS,11.5 OZ
82780,13387760,4061,MEAT,National,PORK,RIBS, 
82781,13387935,1425,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,12 OZ
82782,13388046,1425,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,12 OZ
82795,13411734,69,MEAT-PCKGD,Private,BACON,PRE-COOKED,2.5OZ
82813,13414054,4670,MEAT,National,CHICKEN,CHICKEN DRUMS, 
82859,13416143,4063,MEAT,National,SMOKED MEATS,SMOKED PICNICS, 
82867,13416163,4788,MEAT,National,PORK,KABOBS, 
83039,13416888,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
83287,13426974,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,16 OZ
83309,13504292,2965,MEAT,National,BEEF,PATTIES, 
83311,13504412,4022,MEAT,National,BEEF,LEAN, 
83312,13504479,4408,MEAT,National,BEEF,ANGUS, 
83313,13504480,4411,MEAT,National,BEEF,ANGUS, 
83342,13505863,69,MEAT,Private,SMOKED MEATS,HAM- NET WEIGHT,8 OZ
83346,13506015,2965,MEAT,National,BEEF,PATTIES, 
83347,13506016,2965,MEAT,National,BEEF,PATTIES, 
83350,13506200,4411,MEAT,National,BEEF,ANGUS, 
83353,13506252,4787,MEAT,National,PORK,KABOBS, 
83405,13510770,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - COOKED,7 OZ
83583,13511971,4412,MEAT,National,BEEF,ANGUS, 
83608,13512060,69,MEAT,Private,SMOKED MEATS,HAM- NET WEIGHT,8 OZ
83713,13512630,2965,MEAT,National,BEEF,PATTIES, 
83752,13512739,1815,MEAT,National,CHICKEN,BREAST - BONELESS(IQF),3 LBS
83768,13512828,69,MEAT,Private,SMOKED MEATS,HAM- NET WEIGHT,8 OZ
83921,13523440,4188,MEAT,National,SMOKED MEATS,HAM STEAKS/CUBES/SLICES, 
83925,13526281,4429,MEAT,National,BEEF,ANGUS BEEF, 
83927,13527615,4429,MEAT,National,BEEF,ANGUS BEEF, 
